,FIPS_Code,State,Area_Name,Poverty_Num,Poverty_Rate
563,15005,HI,Kalawao County,,
564,15007,HI,Kauai County,6851.0,9.4
565,15009,HI,Maui County,15300.0,9.4
566,16000,ID,Idaho,193938.0,10.100000000000001
567,16001,ID,Ada County,40703.0,8.0
568,16003,ID,Adams County,592.0,12.200000000000001
569,16005,ID,Bannock County,10518.0,11.9
570,16007,ID,Bear Lake County,674.0,10.100000000000001
571,16009,ID,Benewah County,1341.0,13.0
572,16011,ID,Bingham County,5509.0,11.100000000000001
573,16013,ID,Blaine County,1712.0,6.9
574,16015,ID,Boise County,861.0,10.100000000000001
575,16017,ID,Bonner County,5482.0,10.5
576,16019,ID,Bonneville County,13286.0,10.200000000000001
577,16021,ID,Boundary County,1552.0,11.5
578,16023,ID,Butte County,402.0,14.600000000000001
579,16025,ID,Camas County,101.0,8.200000000000001
580,16027,ID,Canyon County,25683.0,10.100000000000001
581,16029,ID,Caribou County,692.0,9.700000000000001
582,16031,ID,Cassia County,2918.0,11.5
583,16033,ID,Clark County,122.0,15.3
584,16035,ID,Clearwater County,1227.0,14.5
585,16037,ID,Custer County,654.0,14.600000000000001
586,16039,ID,Elmore County,3379.0,11.8
587,16041,ID,Franklin County,1084.0,7.1000000000000005
588,16043,ID,Fremont County,1522.0,11.200000000000001
589,16045,ID,Gem County,2262.0,10.9
590,16047,ID,Gooding County,2038.0,12.8
591,16049,ID,Idaho County,2382.0,13.700000000000001
592,16051,ID,Jefferson County,2657.0,7.800000000000001
593,16053,ID,Jerome County,3095.0,12.3
594,16055,ID,Kootenai County,17137.0,9.3
595,16057,ID,Latah County,5531.0,14.3
596,16059,ID,Lemhi County,1090.0,13.0
597,16061,ID,Lewis County,504.0,13.5
598,16063,ID,Lincoln County,653.0,12.100000000000001
599,16065,ID,Madison County,8180.0,20.6
600,16067,ID,Minidoka County,2498.0,11.200000000000001
601,16069,ID,Nez Perce County,4600.0,11.0
602,16071,ID,Oneida County,491.0,10.0
603,16073,ID,Owyhee County,1480.0,11.8
604,16075,ID,Payette County,3027.0,11.200000000000001
605,16077,ID,Power County,1013.0,12.4
606,16079,ID,Shoshone County,2175.0,15.700000000000001
607,16081,ID,Teton County,828.0,6.6000000000000005
608,16083,ID,Twin Falls County,9789.0,10.5
609,16085,ID,Valley County,978.0,7.800000000000001
610,16087,ID,Washington County,1517.0,13.5
611,17000,IL,Illinois,1424894.0,11.600000000000001
612,17001,IL,Adams County,7631.0,12.200000000000001
613,17003,IL,Alexander County,1193.0,25.8
614,17005,IL,Bond County,1904.0,13.600000000000001
615,17007,IL,Boone County,5714.0,10.8
616,17009,IL,Brown County,626.0,13.700000000000001
617,17011,IL,Bureau County,3682.0,11.4
618,17013,IL,Calhoun County,417.0,9.9
619,17015,IL,Carroll County,1832.0,12.9
620,17017,IL,Cass County,1443.0,11.600000000000001
621,17019,IL,Champaign County,30821.0,16.2
622,17021,IL,Christian County,3649.0,12.100000000000001
623,17023,IL,Clark County,1769.0,12.0
624,17025,IL,Clay County,1903.0,14.9
625,17027,IL,Clinton County,2634.0,7.5
626,17029,IL,Coles County,7529.0,17.3
627,17031,IL,Cook County,662898.0,13.200000000000001
628,17033,IL,Crawford County,2407.0,14.200000000000001
629,17035,IL,Cumberland County,1133.0,11.200000000000001
630,17037,IL,DeKalb County,11899.0,12.5
631,17039,IL,De Witt County,1628.0,10.8
632,17041,IL,Douglas County,1734.0,9.0
633,17043,IL,DuPage County,59722.0,6.6000000000000005
634,17045,IL,Edgar County,2174.0,13.600000000000001
635,17047,IL,Edwards County,821.0,13.9
636,17049,IL,Effingham County,3320.0,9.8
637,17051,IL,Fayette County,3186.0,17.0
638,17053,IL,Ford County,1416.0,11.0
639,17055,IL,Franklin County,6566.0,17.900000000000002
640,17057,IL,Fulton County,3596.0,11.8
641,17059,IL,Gallatin County,799.0,17.5
642,17061,IL,Greene County,1570.0,13.8
643,17063,IL,Grundy County,3605.0,6.800000000000001
644,17065,IL,Hamilton County,887.0,11.3
645,17067,IL,Hancock County,2206.0,13.0
646,17069,IL,Hardin County,679.0,19.200000000000003
647,17071,IL,Henderson County,797.0,13.200000000000001
648,17073,IL,Henry County,4560.0,9.600000000000001
649,17075,IL,Iroquois County,3165.0,12.3
650,17077,IL,Jackson County,10153.0,20.700000000000003
651,17079,IL,Jasper County,849.0,9.4
652,17081,IL,Jefferson County,5338.0,15.4
653,17083,IL,Jersey County,2204.0,10.8
654,17085,IL,Jo Daviess County,1849.0,8.6
655,17087,IL,Johnson County,1650.0,15.200000000000001
656,17089,IL,Kane County,42685.0,8.4
657,17091,IL,Kankakee County,11791.0,11.5
658,17093,IL,Kendall County,7032.0,5.1000000000000005
659,17095,IL,Knox County,7324.0,16.3
660,17097,IL,Lake County,56595.0,8.200000000000001
661,17099,IL,La Salle County,12243.0,11.600000000000001
662,17101,IL,Lawrence County,2314.0,18.3
663,17103,IL,Lee County,3113.0,10.100000000000001
664,17105,IL,Livingston County,3711.0,11.100000000000001
665,17107,IL,Logan County,3505.0,14.4
666,17109,IL,McDonough County,4851.0,19.900000000000002
667,17111,IL,McHenry County,19499.0,6.300000000000001
668,17113,IL,McLean County,17831.0,11.0
669,17115,IL,Macon County,15303.0,15.700000000000001
670,17117,IL,Macoupin County,5596.0,13.0
671,17119,IL,Madison County,28487.0,11.100000000000001
672,17121,IL,Marion County,5696.0,16.0
673,17123,IL,Marshall County,1164.0,10.200000000000001
674,17125,IL,Mason County,1837.0,14.9
675,17127,IL,Massac County,2380.0,17.7
676,17129,IL,Menard County,1212.0,10.3
677,17131,IL,Mercer County,1497.0,9.8
678,17133,IL,Monroe County,1691.0,4.9
679,17135,IL,Montgomery County,3713.0,14.700000000000001
680,17137,IL,Morgan County,4159.0,13.9
681,17139,IL,Moultrie County,1544.0,11.0
682,17141,IL,Ogle County,4660.0,9.200000000000001
683,17143,IL,Peoria County,29050.0,16.8
684,17145,IL,Perry County,3089.0,17.0
685,17147,IL,Piatt County,1120.0,6.800000000000001
686,17149,IL,Pike County,2100.0,15.0
687,17151,IL,Pope County,587.0,16.1
688,17153,IL,Pulaski County,1065.0,22.400000000000002
689,17155,IL,Putnam County,485.0,8.8
690,17157,IL,Randolph County,3225.0,11.8
691,17159,IL,Richland County,1996.0,13.100000000000001
692,17161,IL,Rock Island County,20292.0,14.8
693,17163,IL,St. Clair County,32969.0,13.4
694,17165,IL,Saline County,4125.0,18.5
695,17167,IL,Sangamon County,22654.0,11.9
696,17169,IL,Schuyler County,909.0,13.700000000000001
697,17171,IL,Scott County,532.0,11.4
698,17173,IL,Shelby County,2148.0,10.600000000000001
699,17175,IL,Stark County,578.0,11.3
700,17177,IL,Stephenson County,5355.0,12.700000000000001
701,17179,IL,Tazewell County,11308.0,8.9
702,17181,IL,Union County,2568.0,15.9
703,17183,IL,Vermilion County,13422.0,19.5
704,17185,IL,Wabash County,1527.0,14.4
705,17187,IL,Warren County,1850.0,12.100000000000001
706,17189,IL,Washington County,1164.0,8.700000000000001
707,17191,IL,Wayne County,1983.0,12.700000000000001
708,17193,IL,White County,1910.0,14.9
709,17195,IL,Whiteside County,6080.0,11.4
710,17197,IL,Will County,49733.0,7.2
711,17199,IL,Williamson County,10883.0,16.8
712,17201,IL,Winnebago County,40617.0,14.700000000000001
713,17203,IL,Woodford County,2575.0,6.9
714,18000,IN,Indiana,815808.0,12.200000000000001
715,18001,IN,Adams County,4074.0,11.4
716,18003,IN,Allen County,50579.0,13.0
717,18005,IN,Bartholomew County,8261.0,10.0
718,18007,IN,Benton County,854.0,9.9
719,18009,IN,Blackford County,1839.0,15.700000000000001
720,18011,IN,Boone County,3502.0,4.7
721,18013,IN,Brown County,1538.0,9.9
722,18015,IN,Carroll County,1881.0,9.200000000000001
723,18017,IN,Cass County,4853.0,13.100000000000001
724,18019,IN,Clark County,11588.0,9.4
725,18021,IN,Clay County,3280.0,12.600000000000001
726,18023,IN,Clinton County,3645.0,11.4
727,18025,IN,Crawford County,1831.0,17.7
728,18027,IN,Daviess County,3482.0,10.600000000000001
729,18029,IN,Dearborn County,3982.0,7.9
730,18031,IN,Decatur County,2754.0,10.600000000000001
731,18033,IN,De Kalb County,4933.0,11.3
732,18035,IN,Delaware County,20252.0,19.400000000000002
733,18037,IN,Dubois County,3281.0,7.7
734,18039,IN,Elkhart County,23765.0,11.700000000000001
735,18041,IN,Fayette County,3693.0,16.1
736,18043,IN,Floyd County,8065.0,10.200000000000001
737,18045,IN,Fountain County,1761.0,10.600000000000001
738,18047,IN,Franklin County,2020.0,8.8
739,18049,IN,Fulton County,2215.0,11.0
740,18051,IN,Gibson County,3541.0,11.0
741,18053,IN,Grant County,12254.0,20.0
742,18055,IN,Greene County,3665.0,11.9
743,18057,IN,Hamilton County,17814.0,4.800000000000001
744,18059,IN,Hancock County,4827.0,5.7
745,18061,IN,Harrison County,3409.0,8.6
746,18063,IN,Hendricks County,10215.0,5.6000000000000005
747,18065,IN,Henry County,5752.0,12.700000000000001
748,18067,IN,Howard County,10491.0,12.700000000000001
749,18069,IN,Huntington County,3160.0,8.9
750,18071,IN,Jackson County,4604.0,10.100000000000001
751,18073,IN,Jasper County,2881.0,8.700000000000001
752,18075,IN,Jay County,2652.0,13.4
753,18077,IN,Jefferson County,3722.0,12.100000000000001
754,18079,IN,Jennings County,3652.0,13.4
755,18081,IN,Johnson County,11813.0,7.2
756,18083,IN,Knox County,5378.0,15.700000000000001
757,18085,IN,Kosciusko County,7359.0,9.4
758,18087,IN,Lagrange County,3420.0,8.4
759,18089,IN,Lake County,70594.0,14.3
760,18091,IN,La Porte County,14984.0,14.3
761,18093,IN,Lawrence County,5391.0,12.100000000000001
762,18095,IN,Madison County,16422.0,13.0
763,18097,IN,Marion County,148329.0,15.600000000000001
764,18099,IN,Marshall County,4854.0,10.600000000000001
765,18101,IN,Martin County,1282.0,13.200000000000001
766,18103,IN,Miami County,4851.0,15.200000000000001
767,18105,IN,Monroe County,22533.0,17.7
768,18107,IN,Montgomery County,4077.0,10.9
769,18109,IN,Morgan County,7067.0,9.8
770,18111,IN,Newton County,1410.0,10.200000000000001
771,18113,IN,Noble County,4949.0,10.600000000000001
772,18115,IN,Ohio County,547.0,9.200000000000001
773,18117,IN,Orange County,2646.0,13.700000000000001
774,18119,IN,Owen County,2645.0,12.5
775,18121,IN,Parke County,2345.0,15.200000000000001
776,18123,IN,Perry County,2513.0,14.3
777,18125,IN,Pike County,1281.0,10.8
778,18127,IN,Porter County,15959.0,9.3
779,18129,IN,Posey County,2315.0,9.3
780,18131,IN,Pulaski County,1376.0,11.3
781,18133,IN,Putnam County,3593.0,10.8
782,18135,IN,Randolph County,3497.0,14.600000000000001
783,18137,IN,Ripley County,2942.0,10.3
784,18139,IN,Rush County,1797.0,10.8
785,18141,IN,St. Joseph County,36928.0,14.200000000000001
786,18143,IN,Scott County,3520.0,14.5
787,18145,IN,Shelby County,4945.0,11.200000000000001
788,18147,IN,Spencer County,1712.0,8.700000000000001
789,18149,IN,Starke County,3019.0,13.100000000000001
790,18151,IN,Steuben County,3362.0,10.200000000000001
791,18153,IN,Sullivan County,2890.0,15.600000000000001
792,18155,IN,Switzerland County,1264.0,12.8
793,18157,IN,Tippecanoe County,29604.0,17.1
794,18159,IN,Tipton County,1346.0,9.0
795,18161,IN,Union County,772.0,11.200000000000001
796,18163,IN,Vanderburgh County,23903.0,13.8
797,18165,IN,Vermillion County,1902.0,12.5
798,18167,IN,Vigo County,19591.0,20.200000000000003
799,18169,IN,Wabash County,3472.0,11.8
800,18171,IN,Warren County,802.0,9.600000000000001
801,18173,IN,Warrick County,5365.0,8.3
802,18175,IN,Washington County,3603.0,13.0
803,18177,IN,Wayne County,11070.0,17.3
804,18179,IN,Wells County,2415.0,8.6
805,18181,IN,White County,2665.0,10.8
806,18183,IN,Whitley County,2919.0,8.5
807,19000,IA,Iowa,344877.0,11.100000000000001
808,19001,IA,Adair County,709.0,9.8
809,19003,IA,Adams County,405.0,11.600000000000001
810,19005,IA,Allamakee County,1542.0,11.100000000000001
811,19007,IA,Appanoose County,1914.0,16.1
812,19009,IA,Audubon County,555.0,10.200000000000001
813,19011,IA,Benton County,2035.0,8.0
814,19013,IA,Black Hawk County,17837.0,14.200000000000001
815,19015,IA,Boone County,2122.0,8.200000000000001
816,19017,IA,Bremer County,1848.0,7.800000000000001
817,19019,IA,Buchanan County,1815.0,8.8
818,19021,IA,Buena Vista County,2404.0,12.200000000000001
819,19023,IA,Butler County,1105.0,7.9
820,19025,IA,Calhoun County,1059.0,11.600000000000001
821,19027,IA,Carroll County,1875.0,9.3
822,19029,IA,Cass County,1913.0,14.8
823,19031,IA,Cedar County,1426.0,7.9
824,19033,IA,Cerro Gordo County,4422.0,10.700000000000001
825,19035,IA,Cherokee County,1125.0,9.9
826,19037,IA,Chickasaw County,1003.0,8.8
827,19039,IA,Clarke County,992.0,10.5
828,19041,IA,Clay County,1700.0,10.5
829,19043,IA,Clayton County,1753.0,10.5
830,19045,IA,Clinton County,6040.0,13.3
831,19047,IA,Crawford County,1774.0,11.200000000000001
832,19049,IA,Dallas County,6592.0,6.0
833,19051,IA,Davis County,1055.0,11.600000000000001
834,19053,IA,Decatur County,1309.0,18.3
835,19055,IA,Delaware County,1505.0,8.700000000000001
836,19057,IA,Des Moines County,5380.0,14.3
837,19059,IA,Dickinson County,1400.0,7.9
838,19061,IA,Dubuque County,9097.0,9.600000000000001
839,19063,IA,Emmet County,867.0,9.8
840,19065,IA,Fayette County,2542.0,13.9
841,19067,IA,Floyd County,1744.0,11.5
842,19069,IA,Franklin County,1099.0,11.3
843,19071,IA,Fremont County,623.0,9.8
844,19073,IA,Greene County,909.0,10.700000000000001
845,19075,IA,Grundy County,815.0,6.7
846,19077,IA,Guthrie County,1053.0,9.9
847,19079,IA,Hamilton County,1231.0,8.5
848,19081,IA,Hancock County,1025.0,9.9
849,19083,IA,Hardin County,1631.0,10.4
850,19085,IA,Harrison County,1414.0,9.8
851,19087,IA,Henry County,2278.0,12.700000000000001
852,19089,IA,Howard County,913.0,9.9
853,19091,IA,Humboldt County,903.0,9.600000000000001
854,19093,IA,Ida County,624.0,9.4
855,19095,IA,Iowa County,1219.0,7.6000000000000005
856,19097,IA,Jackson County,1777.0,9.3
857,19099,IA,Jasper County,3461.0,9.600000000000001
858,19101,IA,Jefferson County,2055.0,14.100000000000001
859,19103,IA,Johnson County,22903.0,15.5
860,19105,IA,Jones County,2004.0,10.3
861,19107,IA,Keokuk County,1090.0,11.100000000000001
862,19109,IA,Kossuth County,1432.0,10.200000000000001
863,19111,IA,Lee County,4509.0,14.4
864,19113,IA,Linn County,22062.0,9.9
865,19115,IA,Louisa County,1014.0,9.8
866,19117,IA,Lucas County,1185.0,13.700000000000001
867,19119,IA,Lyon County,951.0,7.800000000000001
868,19121,IA,Madison County,1185.0,7.0
869,19123,IA,Mahaska County,2480.0,11.700000000000001
870,19125,IA,Marion County,2576.0,8.0
871,19127,IA,Marshall County,4674.0,12.0
872,19129,IA,Mills County,1237.0,8.5
873,19131,IA,Mitchell County,948.0,9.200000000000001
874,19133,IA,Monona County,1045.0,12.600000000000001
875,19135,IA,Monroe County,752.0,10.200000000000001
876,19137,IA,Montgomery County,1286.0,13.0
877,19139,IA,Muscatine County,4852.0,11.700000000000001
878,19141,IA,O'Brien County,1247.0,9.1
879,19143,IA,Osceola County,618.0,10.5
880,19145,IA,Page County,1892.0,13.8
881,19147,IA,Palo Alto County,911.0,10.700000000000001
882,19149,IA,Plymouth County,2201.0,8.700000000000001
883,19151,IA,Pocahontas County,762.0,11.100000000000001
884,19153,IA,Polk County,57161.0,11.5
885,19155,IA,Pottawattamie County,10542.0,11.600000000000001
886,19157,IA,Poweshiek County,1725.0,10.3
887,19159,IA,Ringgold County,638.0,14.100000000000001
888,19161,IA,Sac County,956.0,10.0
889,19163,IA,Scott County,18741.0,11.0
890,19165,IA,Shelby County,1018.0,8.8
891,19167,IA,Sioux County,2330.0,6.9
892,19169,IA,Story County,13147.0,14.9
893,19171,IA,Tama County,2040.0,12.3
894,19173,IA,Taylor County,763.0,13.0
895,19175,IA,Union County,1590.0,13.700000000000001
896,19177,IA,Van Buren County,1064.0,14.8
897,19179,IA,Wapello County,4716.0,13.8
898,19181,IA,Warren County,3101.0,5.800000000000001
899,19183,IA,Washington County,2097.0,9.5
900,19185,IA,Wayne County,949.0,14.700000000000001
901,19187,IA,Webster County,4703.0,14.0
902,19189,IA,Winnebago County,1138.0,11.4
903,19191,IA,Winneshiek County,1437.0,7.9
904,19193,IA,Woodbury County,13286.0,12.9
905,19195,IA,Worth County,662.0,9.200000000000001
906,19197,IA,Wright County,1366.0,11.0
907,20000,KS,Kansas,319815.0,11.200000000000001
908,20001,KS,Allen County,1918.0,16.0
909,20003,KS,Anderson County,898.0,11.600000000000001
910,20005,KS,Atchison County,1952.0,13.600000000000001
911,20007,KS,Barber County,468.0,11.700000000000001
912,20009,KS,Barton County,3666.0,15.0
913,20011,KS,Bourbon County,2153.0,15.4
914,20013,KS,Brown County,1117.0,12.200000000000001
915,20015,KS,Butler County,6040.0,9.200000000000001
916,20017,KS,Chase County,274.0,11.4
917,20019,KS,Chautauqua County,483.0,14.700000000000001
918,20021,KS,Cherokee County,2858.0,15.200000000000001
919,20023,KS,Cheyenne County,318.0,12.200000000000001
920,20025,KS,Clark County,220.0,12.200000000000001
921,20027,KS,Clay County,855.0,11.0
922,20029,KS,Cloud County,1011.0,12.100000000000001
923,20031,KS,Coffey County,796.0,9.8
924,20033,KS,Comanche County,193.0,12.100000000000001
925,20035,KS,Cowley County,4896.0,15.200000000000001
926,20037,KS,Crawford County,6451.0,17.3
927,20039,KS,Decatur County,368.0,13.9
928,20041,KS,Dickinson County,1900.0,10.5
929,20043,KS,Doniphan County,870.0,12.3
930,20045,KS,Douglas County,14920.0,13.3
931,20047,KS,Edwards County,324.0,12.0
932,20049,KS,Elk County,419.0,17.1
933,20051,KS,Ellis County,4223.0,15.600000000000001
934,20053,KS,Ellsworth County,637.0,12.3
935,20055,KS,Finney County,4401.0,11.9
936,20057,KS,Ford County,3847.0,11.600000000000001
937,20059,KS,Franklin County,2839.0,11.100000000000001
938,20061,KS,Geary County,3736.0,11.0
939,20063,KS,Gove County,254.0,9.4
940,20065,KS,Graham County,296.0,12.700000000000001
941,20067,KS,Grant County,792.0,11.200000000000001
942,20069,KS,Gray County,489.0,8.700000000000001
943,20071,KS,Greeley County,128.0,11.100000000000001
944,20073,KS,Greenwood County,828.0,14.3
945,20075,KS,Hamilton County,279.0,11.5
946,20077,KS,Harper County,756.0,14.100000000000001
947,20079,KS,Harvey County,2663.0,8.200000000000001
948,20081,KS,Haskell County,386.0,10.8
949,20083,KS,Hodgeman County,169.0,10.4
950,20085,KS,Jackson County,1374.0,10.5
951,20087,KS,Jefferson County,1494.0,8.3
952,20089,KS,Jewell County,343.0,12.100000000000001
953,20091,KS,Johnson County,32942.0,5.300000000000001
954,20093,KS,Kearny County,383.0,10.200000000000001
955,20095,KS,Kingman County,828.0,11.9
956,20097,KS,Kiowa County,267.0,12.100000000000001
957,20099,KS,Labette County,2997.0,15.5
958,20101,KS,Lane County,153.0,10.200000000000001
959,20103,KS,Leavenworth County,6431.0,8.3
960,20105,KS,Lincoln County,339.0,11.8
961,20107,KS,Linn County,1084.0,11.0
962,20109,KS,Logan County,269.0,10.200000000000001
963,20111,KS,Lyon County,4237.0,13.700000000000001
964,20113,KS,McPherson County,2348.0,8.3
965,20115,KS,Marion County,1198.0,10.9
966,20117,KS,Marshall County,895.0,9.200000000000001
967,20119,KS,Meade County,368.0,9.600000000000001
968,20121,KS,Miami County,2445.0,7.0
969,20123,KS,Mitchell County,586.0,10.5
970,20125,KS,Montgomery County,5142.0,17.3
971,20127,KS,Morris County,611.0,11.700000000000001
972,20129,KS,Morton County,303.0,12.0
973,20131,KS,Nemaha County,830.0,8.4
974,20133,KS,Neosho County,2224.0,14.9
975,20135,KS,Ness County,257.0,10.200000000000001
976,20137,KS,Norton County,608.0,13.9
977,20139,KS,Osage County,1688.0,10.8
978,20141,KS,Osborne County,401.0,12.100000000000001
979,20143,KS,Ottawa County,581.0,10.200000000000001
980,20145,KS,Pawnee County,685.0,12.8
981,20147,KS,Phillips County,474.0,10.100000000000001
982,20149,KS,Pottawatomie County,2046.0,7.9
983,20151,KS,Pratt County,815.0,9.5
984,20153,KS,Rawlins County,264.0,10.9
985,20155,KS,Reno County,6928.0,11.8
986,20157,KS,Republic County,542.0,11.9
987,20159,KS,Rice County,923.0,10.600000000000001
988,20161,KS,Riley County,10892.0,18.0
989,20163,KS,Rooks County,514.0,11.200000000000001
990,20165,KS,Rush County,341.0,12.4
991,20167,KS,Russell County,868.0,13.100000000000001
992,20169,KS,Saline County,5902.0,11.5
993,20171,KS,Scott County,381.0,7.9
994,20173,KS,Sedgwick County,70379.0,13.600000000000001
995,20175,KS,Seward County,2975.0,14.4
996,20177,KS,Shawnee County,21878.0,12.600000000000001
997,20179,KS,Sheridan County,261.0,11.0
998,20181,KS,Sherman County,768.0,13.700000000000001
999,20183,KS,Smith County,421.0,11.9
1000,20185,KS,Stafford County,532.0,14.0
1001,20187,KS,Stanton County,201.0,10.700000000000001
1002,20189,KS,Stevens County,524.0,10.5
1003,20191,KS,Sumner County,2464.0,11.200000000000001
1004,20193,KS,Thomas County,699.0,9.4
1005,20195,KS,Trego County,289.0,10.700000000000001
1006,20197,KS,Wabaunsee County,613.0,9.0
1007,20199,KS,Wallace County,198.0,13.4
1008,20201,KS,Washington County,611.0,11.3
1009,20203,KS,Wichita County,215.0,10.5
1010,20205,KS,Wilson County,1179.0,14.3
1011,20207,KS,Woodson County,425.0,13.9
1012,20209,KS,Wyandotte County,27891.0,17.1
1013,21000,KY,Kentucky,709405.0,16.1
1014,21001,KY,Adair County,3978.0,22.1
1015,21003,KY,Allen County,3549.0,16.400000000000002
1016,21005,KY,Anderson County,2200.0,9.0
1017,21007,KY,Ballard County,1075.0,14.4
1018,21009,KY,Barren County,7951.0,18.0
1019,21011,KY,Bath County,2289.0,17.8
1020,21013,KY,Bell County,6547.0,28.900000000000002
1021,21015,KY,Boone County,10333.0,7.4
1022,21017,KY,Bourbon County,2832.0,14.200000000000001
1023,21019,KY,Boyd County,8249.0,18.1
1024,21021,KY,Boyle County,4115.0,14.700000000000001
1025,21023,KY,Bracken County,1198.0,14.3
1026,21025,KY,Breathitt County,3850.0,30.3
1027,21027,KY,Breckinridge County,3419.0,16.5
1028,21029,KY,Bullitt County,7130.0,8.4
1029,21031,KY,Butler County,1828.0,15.0
1030,21033,KY,Caldwell County,1940.0,15.8
1031,21035,KY,Calloway County,6130.0,17.6
1032,21037,KY,Campbell County,9417.0,10.3
1033,21039,KY,Carlisle County,600.0,12.9
1034,21041,KY,Carroll County,1736.0,16.2
1035,21043,KY,Carter County,4922.0,19.200000000000003
1036,21045,KY,Casey County,3268.0,21.1
1037,21047,KY,Christian County,11900.0,17.8
1038,21049,KY,Clark County,3979.0,10.8
1039,21051,KY,Clay County,6673.0,37.2
1040,21053,KY,Clinton County,2120.0,23.6
1041,21055,KY,Crittenden County,1560.0,17.900000000000002
1042,21057,KY,Cumberland County,1364.0,23.1
1043,21059,KY,Daviess County,16349.0,16.2
1044,21061,KY,Edmonson County,1968.0,16.0
1045,21063,KY,Elliott County,1575.0,25.8
1046,21065,KY,Estill County,3136.0,22.700000000000003
1047,21067,KY,Fayette County,48315.0,15.700000000000001
1048,21069,KY,Fleming County,2774.0,18.1
1049,21071,KY,Floyd County,9052.0,26.5
1050,21073,KY,Franklin County,5883.0,11.8
1051,21075,KY,Fulton County,1497.0,25.900000000000002
1052,21077,KY,Gallatin County,1134.0,13.100000000000001
1053,21079,KY,Garrard County,3104.0,17.6
1054,21081,KY,Grant County,3268.0,13.0
1055,21083,KY,Graves County,6322.0,17.6
1056,21085,KY,Grayson County,4611.0,17.8
1057,21087,KY,Green County,1995.0,17.6
1058,21089,KY,Greenup County,5522.0,15.9
1059,21091,KY,Hancock County,1049.0,11.9
1060,21093,KY,Hardin County,15567.0,14.200000000000001
1061,21095,KY,Harlan County,7364.0,29.700000000000003
1062,21097,KY,Harrison County,2651.0,13.9
1063,21099,KY,Hart County,3438.0,17.7
1064,21101,KY,Henderson County,5699.0,13.200000000000001
1065,21103,KY,Henry County,2302.0,14.600000000000001
1066,21105,KY,Hickman County,807.0,18.7
1067,21107,KY,Hopkins County,7018.0,16.0
1068,21109,KY,Jackson County,3110.0,23.900000000000002
1069,21111,KY,Jefferson County,122737.0,16.2
1070,21113,KY,Jessamine County,5485.0,10.3
1071,21115,KY,Johnson County,5434.0,25.0
1072,21117,KY,Kenton County,17971.0,10.600000000000001
1073,21119,KY,Knott County,3401.0,26.1
1074,21121,KY,Knox County,10115.0,35.0
1075,21123,KY,Larue County,2437.0,16.1
1076,21125,KY,Laurel County,13527.0,21.8
1077,21127,KY,Lawrence County,3262.0,20.6
1078,21129,KY,Lee County,1918.0,31.1
1079,21131,KY,Leslie County,2541.0,26.700000000000003
1080,21133,KY,Letcher County,4794.0,23.8
1081,21135,KY,Lewis County,2816.0,22.1
1082,21137,KY,Lincoln County,4680.0,19.1
1083,21139,KY,Livingston County,1263.0,14.3
1084,21141,KY,Logan County,4137.0,14.8
1085,21143,KY,Lyon County,1169.0,15.9
1086,21145,KY,McCracken County,10425.0,15.700000000000001
1087,21147,KY,McCreary County,5471.0,35.9
1088,21149,KY,McLean County,1320.0,14.700000000000001
1089,21151,KY,Madison County,12655.0,13.8
1090,21153,KY,Magoffin County,3239.0,29.200000000000003
1091,21155,KY,Marion County,2826.0,14.600000000000001
1092,21157,KY,Marshall County,4308.0,13.8
1093,21159,KY,Martin County,4492.0,48.1
1094,21161,KY,Mason County,2814.0,17.0
1095,21163,KY,Meade County,3485.0,11.700000000000001
1096,21165,KY,Menifee County,1558.0,25.1
1097,21167,KY,Mercer County,3049.0,13.4
1098,21169,KY,Metcalfe County,2505.0,24.200000000000003
1099,21171,KY,Monroe County,2645.0,23.700000000000003
1100,21173,KY,Montgomery County,4106.0,14.600000000000001
1101,21175,KY,Morgan County,3019.0,24.700000000000003
1102,21177,KY,Muhlenberg County,5786.0,20.200000000000003
1103,21179,KY,Nelson County,6100.0,12.9
1104,21181,KY,Nicholas County,1296.0,17.2
1105,21183,KY,Ohio County,3715.0,16.0
1106,21185,KY,Oldham County,3801.0,5.800000000000001
1107,21187,KY,Owen County,1726.0,15.4
1108,21189,KY,Owsley County,1294.0,33.1
1109,21191,KY,Pendleton County,1945.0,13.200000000000001
1110,21193,KY,Perry County,7849.0,29.700000000000003
1111,21195,KY,Pike County,12737.0,23.400000000000002
1112,21197,KY,Powell County,2782.0,22.1
1113,21199,KY,Pulaski County,11056.0,17.0
1114,21201,KY,Robertson County,442.0,19.6
1115,21203,KY,Rockcastle County,3446.0,21.8
1116,21205,KY,Rowan County,5199.0,24.0
1117,21207,KY,Russell County,4008.0,22.3
1118,21209,KY,Scott County,5883.0,10.0
1119,21211,KY,Shelby County,5582.0,11.600000000000001
1120,21213,KY,Simpson County,2691.0,13.700000000000001
1121,21215,KY,Spencer County,1426.0,7.0
1122,21217,KY,Taylor County,4863.0,19.400000000000002
1123,21219,KY,Todd County,2011.0,16.3
1124,21221,KY,Trigg County,1939.0,13.600000000000001
1125,21223,KY,Trimble County,1128.0,13.200000000000001
1126,21225,KY,Union County,1866.0,14.5
1127,21227,KY,Warren County,19312.0,14.200000000000001
1128,21229,KY,Washington County,1582.0,13.100000000000001
1129,21231,KY,Wayne County,4808.0,25.0
1130,21233,KY,Webster County,1901.0,15.4
1131,21235,KY,Whitley County,9399.0,26.900000000000002
