,FIPS_Code,State,Area_Name,Est_Population
2189,40021,OK,Cherokee County,48185.0
2190,40023,OK,Choctaw County,14276.0
2191,40025,OK,Cimarron County,2191.0
2192,40027,OK,Cleveland County,301193.0
2193,40029,OK,Coal County,5266.0
2194,40031,OK,Comanche County,121574.0
2195,40033,OK,Cotton County,5427.0
2196,40035,OK,Craig County,14494.0
2197,40037,OK,Creek County,73332.0
2198,40039,OK,Custer County,28266.0
2199,40041,OK,Delaware County,41703.0
2200,40043,OK,Dewey County,4286.0
2201,40045,OK,Ellis County,3648.0
2202,40047,OK,Garfield County,62023.0
2203,40049,OK,Garvin County,25865.0
2204,40051,OK,Grady County,57375.0
2205,40053,OK,Grant County,4083.0
2206,40055,OK,Greer County,5466.0
2207,40057,OK,Harmon County,2392.0
2208,40059,OK,Harper County,3190.0
2209,40061,OK,Haskell County,11832.0
2210,40063,OK,Hughes County,13436.0
2211,40065,OK,Jackson County,24669.0
2212,40067,OK,Jefferson County,5347.0
2213,40069,OK,Johnston County,10216.0
2214,40071,OK,Kay County,43641.0
2215,40073,OK,Kingfisher County,15481.0
2216,40075,OK,Kiowa County,8398.0
2217,40077,OK,Latimer County,9526.0
2218,40079,OK,Le Flore County,49596.0
2219,40081,OK,Lincoln County,34562.0
2220,40083,OK,Logan County,53029.0
2221,40085,OK,Love County,10296.0
2222,40087,OK,McClain County,47072.0
2223,40089,OK,McCurtain County,30660.0
2224,40091,OK,McIntosh County,19603.0
2225,40093,OK,Major County,7581.0
2226,40095,OK,Marshall County,15970.0
2227,40097,OK,Mayes County,39889.0
2228,40099,OK,Murray County,13754.0
2229,40101,OK,Muskogee County,66677.0
2230,40103,OK,Noble County,10832.0
2231,40105,OK,Nowata County,9438.0
2232,40107,OK,Okfuskee County,11300.0
2233,40109,OK,Oklahoma County,808866.0
2234,40111,OK,Okmulgee County,37035.0
2235,40113,OK,Osage County,46130.0
2236,40115,OK,Ottawa County,30287.0
2237,40117,OK,Pawnee County,15864.0
2238,40119,OK,Payne County,83352.0
2239,40121,OK,Pittsburg County,43479.0
2240,40123,OK,Pontotoc County,38396.0
2241,40125,OK,Pottawatomie County,73791.0
2242,40127,OK,Pushmataha County,10800.0
2243,40129,OK,Roger Mills County,3295.0
2244,40131,OK,Rogers County,100248.0
2245,40133,OK,Seminole County,23565.0
2246,40135,OK,Sequoyah County,40291.0
2247,40137,OK,Stephens County,44014.0
2248,40139,OK,Texas County,20371.0
2249,40141,OK,Tillman County,6869.0
2250,40143,OK,Tulsa County,682868.0
2251,40145,OK,Wagoner County,89280.0
2252,40147,OK,Washington County,53706.0
2253,40149,OK,Washita County,10736.0
2254,40151,OK,Woods County,8564.0
2255,40153,OK,Woodward County,19947.0
2256,41000,OR,Oregon,4233358.0
2257,41001,OR,Baker County,16912.0
2258,41003,OR,Benton County,97713.0
2259,41005,OR,Clackamas County,423173.0
2260,41007,OR,Clatsop County,41102.0
2261,41009,OR,Columbia County,53880.0
2262,41011,OR,Coos County,64212.0
2263,41013,OR,Crook County,26952.0
2264,41015,OR,Curry County,23296.0
2265,41017,OR,Deschutes County,208513.0
2266,41019,OR,Douglas County,112435.0
2267,41021,OR,Gilliam County,2026.0
2268,41023,OR,Grant County,7215.0
2269,41025,OR,Harney County,7440.0
2270,41027,OR,Hood River County,23745.0
2271,41029,OR,Jackson County,220768.0
2272,41031,OR,Jefferson County,25454.0
2273,41033,OR,Josephine County,87821.0
2274,41035,OR,Klamath County,70003.0
2275,41037,OR,Lake County,8293.0
2276,41039,OR,Lane County,381181.0
2277,41041,OR,Lincoln County,50821.0
2278,41043,OR,Linn County,131496.0
2279,41045,OR,Malheur County,32044.0
2280,41047,OR,Marion County,346741.0
2281,41049,OR,Morrow County,12302.0
2282,41051,OR,Multnomah County,789698.0
2283,41053,OR,Polk County,89805.0
2284,41055,OR,Sherman County,1951.0
2285,41057,OR,Tillamook County,27417.0
2286,41059,OR,Umatilla County,80053.0
2287,41061,OR,Union County,25944.0
2288,41063,OR,Wallowa County,7674.0
2289,41065,OR,Wasco County,26333.0
2290,41067,OR,Washington County,598865.0
2291,41069,OR,Wheeler County,1436.0
2292,41071,OR,Yamhill County,108644.0
2293,42000,PA,Pennsylvania,12961683.0
2294,42001,PA,Adams County,106748.0
2295,42003,PA,Allegheny County,1224825.0
2296,42005,PA,Armstrong County,64074.0
2297,42007,PA,Beaver County,165631.0
2298,42009,PA,Bedford County,47350.0
2299,42011,PA,Berks County,432821.0
2300,42013,PA,Blair County,120273.0
2301,42015,PA,Bradford County,59695.0
2302,42017,PA,Bucks County,645984.0
2303,42019,PA,Butler County,198413.0
2304,42021,PA,Cambria County,130668.0
2305,42023,PA,Cameron County,4380.0
2306,42025,PA,Carbon County,65458.0
2307,42027,PA,Centre County,157795.0
2308,42029,PA,Chester County,549784.0
2309,42031,PA,Clarion County,36970.0
2310,42033,PA,Clearfield County,77090.0
2311,42035,PA,Clinton County,37607.0
2312,42037,PA,Columbia County,65439.0
2313,42039,PA,Crawford County,82001.0
2314,42041,PA,Cumberland County,270738.0
2315,42043,PA,Dauphin County,289234.0
2316,42045,PA,Delaware County,576720.0
2317,42047,PA,Elk County,30198.0
2318,42049,PA,Erie County,267571.0
2319,42051,PA,Fayette County,123915.0
2320,42053,PA,Forest County,6449.0
2321,42055,PA,Franklin County,157854.0
2322,42057,PA,Fulton County,14468.0
2323,42059,PA,Greene County,34357.0
2324,42061,PA,Huntingdon County,43514.0
2325,42063,PA,Indiana County,83094.0
2326,42065,PA,Jefferson County,43612.0
2327,42067,PA,Juniata County,23243.0
2328,42069,PA,Lackawanna County,216123.0
2329,42071,PA,Lancaster County,558589.0
2330,42073,PA,Lawrence County,84472.0
2331,42075,PA,Lebanon County,144252.0
2332,42077,PA,Lehigh County,377754.0
2333,42079,PA,Luzerne County,327388.0
2334,42081,PA,Lycoming County,112724.0
2335,42083,PA,McKean County,39519.0
2336,42085,PA,Mercer County,108503.0
2337,42087,PA,Mifflin County,45922.0
2338,42089,PA,Monroe County,166053.0
2339,42091,PA,Montgomery County,868742.0
2340,42093,PA,Montour County,17860.0
2341,42095,PA,Northampton County,319091.0
2342,42097,PA,Northumberland County,90120.0
2343,42099,PA,Perry County,46083.0
2344,42101,PA,Philadelphia County,1550542.0
2345,42103,PA,Pike County,61247.0
2346,42105,PA,Potter County,15999.0
2347,42107,PA,Schuylkill County,143786.0
2348,42109,PA,Snyder County,39717.0
2349,42111,PA,Somerset County,72197.0
2350,42113,PA,Sullivan County,5834.0
2351,42115,PA,Susquehanna County,38109.0
2352,42117,PA,Tioga County,40840.0
2353,42119,PA,Union County,42042.0
2354,42121,PA,Venango County,49431.0
2355,42123,PA,Warren County,37572.0
2356,42125,PA,Washington County,210232.0
2357,42127,PA,Wayne County,51262.0
2358,42129,PA,Westmoreland County,351163.0
2359,42131,PA,Wyoming County,25902.0
2360,42133,PA,York County,464640.0
2361,44000,RI,Rhode Island,1095962.0
2362,44001,RI,Bristol County,50255.0
2363,44003,RI,Kent County,171278.0
2364,44005,RI,Newport County,83832.0
2365,44007,RI,Providence County,660615.0
2366,44009,RI,Washington County,129982.0
2367,45000,SC,South Carolina,5373555.0
2368,45001,SC,Abbeville County,24434.0
2369,45003,SC,Aiken County,177130.0
2370,45005,SC,Allendale County,7369.0
2371,45007,SC,Anderson County,213076.0
2372,45009,SC,Bamberg County,12974.0
2373,45011,SC,Barnwell County,20447.0
2374,45013,SC,Beaufort County,198979.0
2375,45015,SC,Berkeley County,255217.0
2376,45017,SC,Calhoun County,14186.0
2377,45019,SC,Charleston County,424367.0
2378,45021,SC,Cherokee County,56714.0
2379,45023,SC,Chester County,32226.0
2380,45025,SC,Chesterfield County,44031.0
2381,45027,SC,Clarendon County,31004.0
2382,45029,SC,Colleton County,38874.0
2383,45031,SC,Darlington County,62416.0
2384,45033,SC,Dillon County,27698.0
2385,45035,SC,Dorchester County,169833.0
2386,45037,SC,Edgefield County,27607.0
2387,45039,SC,Fairfield County,20422.0
2388,45041,SC,Florence County,137214.0
2389,45043,SC,Georgetown County,65731.0
2390,45045,SC,Greenville County,558036.0
2391,45047,SC,Greenwood County,69460.0
2392,45049,SC,Hampton County,18122.0
2393,45051,SC,Horry County,397478.0
2394,45053,SC,Jasper County,33544.0
2395,45055,SC,Kershaw County,69905.0
2396,45057,SC,Lancaster County,108215.0
2397,45059,SC,Laurens County,68873.0
2398,45061,SC,Lee County,15967.0
2399,45063,SC,Lexington County,309528.0
2400,45065,SC,McCormick County,9941.0
2401,45067,SC,Marion County,28508.0
2402,45069,SC,Marlboro County,25704.0
2403,45071,SC,Newberry County,38825.0
2404,45073,SC,Oconee County,81221.0
2405,45075,SC,Orangeburg County,82820.0
2406,45077,SC,Pickens County,135495.0
2407,45079,SC,Richland County,425138.0
2408,45081,SC,Saluda County,19123.0
2409,45083,SC,Spartanburg County,356698.0
2410,45085,SC,Sumter County,104165.0
2411,45087,SC,Union County,26629.0
2412,45089,SC,Williamsburg County,29891.0
2413,45091,SC,York County,298320.0
2414,46000,SD,South Dakota,919318.0
2415,46003,SD,Aurora County,2782.0
2416,46005,SD,Beadle County,19591.0
2417,46007,SD,Bennett County,3305.0
2418,46009,SD,Bon Homme County,7065.0
2419,46011,SD,Brookings County,35980.0
2420,46013,SD,Brown County,37733.0
2421,46015,SD,Brule County,5311.0
2422,46017,SD,Buffalo County,1884.0
2423,46019,SD,Butte County,10863.0
2424,46021,SD,Campbell County,1340.0
2425,46023,SD,Charles Mix County,9240.0
2426,46025,SD,Clark County,3948.0
2427,46027,SD,Clay County,15431.0
2428,46029,SD,Codington County,28971.0
2429,46031,SD,Corson County,3782.0
2430,46033,SD,Custer County,9117.0
2431,46035,SD,Davison County,19922.0
2432,46037,SD,Day County,5451.0
2433,46039,SD,Deuel County,4354.0
2434,46041,SD,Dewey County,5208.0
2435,46043,SD,Douglas County,2838.0
2436,46045,SD,Edmunds County,4057.0
2437,46047,SD,Fall River County,7393.0
2438,46049,SD,Faulk County,2151.0
2439,46051,SD,Grant County,7553.0
2440,46053,SD,Gregory County,4018.0
2441,46055,SD,Haakon County,1851.0
2442,46057,SD,Hamlin County,6451.0
2443,46059,SD,Hand County,3107.0
2444,46061,SD,Hanson County,3471.0
2445,46063,SD,Harding County,1324.0
2446,46065,SD,Hughes County,17624.0
2447,46067,SD,Hutchinson County,7394.0
2448,46069,SD,Hyde County,1186.0
2449,46071,SD,Jackson County,2776.0
2450,46073,SD,Jerauld County,1660.0
2451,46075,SD,Jones County,855.0
2452,46077,SD,Kingsbury County,5276.0
2453,46079,SD,Lake County,11031.0
2454,46081,SD,Lawrence County,28053.0
2455,46083,SD,Lincoln County,73238.0
2456,46085,SD,Lyman County,3705.0
2457,46087,SD,McCook County,5809.0
2458,46089,SD,McPherson County,2334.0
2459,46091,SD,Marshall County,4390.0
2460,46093,SD,Meade County,30954.0
2461,46095,SD,Mellette County,1851.0
2462,46097,SD,Miner County,2280.0
2463,46099,SD,Minnehaha County,206930.0
2464,46101,SD,Moody County,6450.0
2465,46102,SD,Oglala Lakota County,13434.0
2466,46103,SD,Pennington County,115903.0
2467,46105,SD,Perkins County,2834.0
2468,46107,SD,Potter County,2413.0
2469,46109,SD,Roberts County,10206.0
2470,46111,SD,Sanborn County,2399.0
2471,46115,SD,Spink County,6166.0
2472,46117,SD,Stanley County,3043.0
2473,46119,SD,Sully County,1494.0
2474,46121,SD,Todd County,9199.0
2475,46123,SD,Tripp County,5621.0
2476,46125,SD,Turner County,9027.0
2477,46127,SD,Union County,17183.0
2478,46129,SD,Walworth County,5269.0
2479,46135,SD,Yankton County,23517.0
2480,46137,SD,Ziebach County,2322.0
2481,47000,TN,Tennessee,7126489.0
2482,47001,TN,Anderson County,80234.0
2483,47003,TN,Bedford County,53055.0
2484,47005,TN,Benton County,16103.0
2485,47007,TN,Bledsoe County,15060.0
2486,47009,TN,Blount County,141456.0
2487,47011,TN,Bradley County,111579.0
2488,47013,TN,Campbell County,40223.0
2489,47015,TN,Cannon County,15063.0
2490,47017,TN,Carroll County,28860.0
2491,47019,TN,Carter County,57022.0
2492,47021,TN,Cheatham County,42254.0
2493,47023,TN,Chester County,17606.0
2494,47025,TN,Claiborne County,32654.0
2495,47027,TN,Clay County,7714.0
2496,47029,TN,Cocke County,37404.0
2497,47031,TN,Coffee County,60633.0
2498,47033,TN,Crockett County,13982.0
2499,47035,TN,Cumberland County,64760.0
2500,47037,TN,Davidson County,712334.0
2501,47039,TN,Decatur County,11656.0
2502,47041,TN,DeKalb County,21225.0
2503,47043,TN,Dickson County,56729.0
2504,47045,TN,Dyer County,36498.0
2505,47047,TN,Fayette County,44175.0
2506,47049,TN,Fentress County,19696.0
2507,47051,TN,Franklin County,44654.0
2508,47053,TN,Gibson County,51045.0
2509,47055,TN,Giles County,30721.0
2510,47057,TN,Grainger County,24681.0
2511,47059,TN,Greene County,72577.0
2512,47061,TN,Grundy County,13955.0
2513,47063,TN,Hamblen County,66216.0
2514,47065,TN,Hamilton County,379864.0
2515,47067,TN,Hancock County,6956.0
2516,47069,TN,Hardeman County,25567.0
2517,47071,TN,Hardin County,27229.0
2518,47073,TN,Hawkins County,58600.0
2519,47075,TN,Haywood County,17328.0
2520,47077,TN,Henderson County,28070.0
2521,47079,TN,Henry County,32554.0
2522,47081,TN,Hickman County,25826.0
2523,47083,TN,Houston County,8393.0
2524,47085,TN,Humphreys County,19209.0
2525,47087,TN,Jackson County,12363.0
2526,47089,TN,Jefferson County,57838.0
2527,47091,TN,Johnson County,18375.0
2528,47093,TN,Knox County,500669.0
2529,47095,TN,Lake County,6347.0
2530,47097,TN,Lauderdale County,24610.0
2531,47099,TN,Lawrence County,46114.0
2532,47101,TN,Lewis County,13066.0
2533,47103,TN,Lincoln County,36169.0
2534,47105,TN,Loudon County,60591.0
2535,47107,TN,McMinn County,55678.0
2536,47109,TN,McNairy County,26163.0
2537,47111,TN,Macon County,26793.0
2538,47113,TN,Madison County,99193.0
2539,47115,TN,Marion County,29382.0
2540,47117,TN,Marshall County,36961.0
2541,47119,TN,Maury County,110760.0
2542,47121,TN,Meigs County,13691.0
2543,47123,TN,Monroe County,48594.0
2544,47125,TN,Montgomery County,239872.0
2545,47127,TN,Moore County,6748.0
2546,47129,TN,Morgan County,21573.0
2547,47131,TN,Obion County,30411.0
2548,47133,TN,Overton County,23327.0
2549,47135,TN,Perry County,8891.0
2550,47137,TN,Pickett County,5128.0
2551,47139,TN,Polk County,18033.0
2552,47141,TN,Putnam County,83844.0
2553,47143,TN,Rhea County,33924.0
2554,47145,TN,Roane County,56096.0
2555,47147,TN,Robertson County,76776.0
2556,47149,TN,Rutherford County,367101.0
2557,47151,TN,Scott County,22171.0
2558,47153,TN,Sequatchie County,17161.0
2559,47155,TN,Sevier County,99415.0
2560,47157,TN,Shelby County,910042.0
2561,47159,TN,Smith County,20538.0
2562,47161,TN,Stewart County,14222.0
2563,47163,TN,Sullivan County,162135.0
2564,47165,TN,Sumner County,207994.0
2565,47167,TN,Tipton County,62015.0
2566,47169,TN,Trousdale County,12271.0
2567,47171,TN,Unicoi County,17756.0
2568,47173,TN,Union County,20741.0
2569,47175,TN,Van Buren County,6493.0
2570,47177,TN,Warren County,42638.0
2571,47179,TN,Washington County,138420.0
2572,47181,TN,Wayne County,16066.0
2573,47183,TN,Weakley County,33084.0
2574,47185,TN,White County,28692.0
2575,47187,TN,Williamson County,264460.0
2576,47189,TN,Wilson County,163674.0
2577,48000,TX,Texas,30503301.0
2578,48001,TX,Anderson County,57736.0
2579,48003,TX,Andrews County,18664.0
2580,48005,TX,Angelina County,87319.0
2581,48007,TX,Aransas County,25374.0
2582,48009,TX,Archer County,9029.0
2583,48011,TX,Armstrong County,1832.0
2584,48013,TX,Atascosa County,51784.0
2585,48015,TX,Austin County,31677.0
2586,48017,TX,Bailey County,6672.0
2587,48019,TX,Bandera County,22637.0
2588,48021,TX,Bastrop County,110778.0
2589,48023,TX,Baylor County,3463.0
2590,48025,TX,Bee County,30850.0
2591,48027,TX,Bell County,393193.0
2592,48029,TX,Bexar County,2087679.0
2593,48031,TX,Blanco County,13048.0
2594,48033,TX,Borden County,572.0
2595,48035,TX,Bosque County,18996.0
2596,48037,TX,Bowie County,91687.0
2597,48039,TX,Brazoria County,398938.0
2598,48041,TX,Brazos County,244703.0
2599,48043,TX,Brewster County,9513.0
2600,48045,TX,Briscoe County,1445.0
2601,48047,TX,Brooks County,6848.0
2602,48049,TX,Brown County,38709.0
2603,48051,TX,Burleson County,19475.0
2604,48053,TX,Burnet County,53991.0
2605,48055,TX,Caldwell County,49859.0
2606,48057,TX,Calhoun County,19696.0
2607,48059,TX,Callahan County,14374.0
2608,48061,TX,Cameron County,426710.0
2609,48063,TX,Camp County,13000.0
2610,48065,TX,Carson County,5878.0
2611,48067,TX,Cass County,28659.0
2612,48069,TX,Castro County,7227.0
2613,48071,TX,Chambers County,53876.0
2614,48073,TX,Cherokee County,52217.0
2615,48075,TX,Childress County,6788.0
2616,48077,TX,Clay County,10738.0
2617,48079,TX,Cochran County,2509.0
2618,48081,TX,Coke County,3352.0
2619,48083,TX,Coleman County,7842.0
2620,48085,TX,Collin County,1195359.0
2621,48087,TX,Collingsworth County,2563.0
2622,48089,TX,Colorado County,21117.0
2623,48091,TX,Comal County,193928.0
2624,48093,TX,Comanche County,14050.0
2625,48095,TX,Concho County,3297.0
2626,48097,TX,Cooke County,43782.0
2627,48099,TX,Coryell County,84878.0
2628,48101,TX,Cottle County,1294.0
2629,48103,TX,Crane County,4574.0
2630,48105,TX,Crockett County,2858.0
2631,48107,TX,Crosby County,4917.0
2632,48109,TX,Culberson County,2196.0
2633,48111,TX,Dallam County,7237.0
2634,48113,TX,Dallas County,2606358.0
2635,48115,TX,Dawson County,12004.0
2636,48117,TX,Deaf Smith County,18347.0
2637,48119,TX,Delta County,5520.0
2638,48121,TX,Denton County,1007703.0
2639,48123,TX,DeWitt County,19929.0
2640,48125,TX,Dickens County,1711.0
2641,48127,TX,Dimmit County,8257.0
2642,48129,TX,Donley County,3214.0
2643,48131,TX,Duval County,9604.0
2644,48133,TX,Eastland County,18037.0
2645,48135,TX,Ector County,164494.0
2646,48137,TX,Edwards County,1393.0
2647,48139,TX,Ellis County,222829.0
2648,48141,TX,El Paso County,869880.0
2649,48143,TX,Erath County,44195.0
2650,48145,TX,Falls County,17286.0
2651,48147,TX,Fannin County,37571.0
2652,48149,TX,Fayette County,25474.0
2653,48151,TX,Fisher County,3612.0
2654,48153,TX,Floyd County,5090.0
2655,48155,TX,Foard County,1079.0
2656,48157,TX,Fort Bend County,916778.0
2657,48159,TX,Franklin County,10735.0
2658,48161,TX,Freestone County,20441.0
2659,48163,TX,Frio County,17987.0
2660,48165,TX,Gaines County,22523.0
2661,48167,TX,Galveston County,361744.0
2662,48169,TX,Garza County,4517.0
2663,48171,TX,Gillespie County,27733.0
2664,48173,TX,Glasscock County,1141.0
2665,48175,TX,Goliad County,7144.0
2666,48177,TX,Gonzales County,19930.0
2667,48179,TX,Gray County,20916.0
2668,48181,TX,Grayson County,146907.0
2669,48183,TX,Gregg County,126243.0
2670,48185,TX,Grimes County,32384.0
2671,48187,TX,Guadalupe County,188454.0
2672,48189,TX,Hale County,31761.0
2673,48191,TX,Hall County,2818.0
2674,48193,TX,Hamilton County,8619.0
2675,48195,TX,Hansford County,5071.0
2676,48197,TX,Hardeman County,3490.0
2677,48199,TX,Hardin County,58261.0
2678,48201,TX,Harris County,4835125.0
2679,48203,TX,Harrison County,70895.0
2680,48205,TX,Hartley County,5145.0
2681,48207,TX,Haskell County,5385.0
2682,48209,TX,Hays County,280486.0
2683,48211,TX,Hemphill County,3189.0
2684,48213,TX,Henderson County,86158.0
2685,48215,TX,Hidalgo County,898471.0
2686,48217,TX,Hill County,38101.0
2687,48219,TX,Hockley County,21460.0
2688,48221,TX,Hood County,67774.0
2689,48223,TX,Hopkins County,38172.0
2690,48225,TX,Houston County,22066.0
2691,48227,TX,Howard County,30554.0
2692,48229,TX,Hudspeth County,3451.0
2693,48231,TX,Hunt County,113347.0
2694,48233,TX,Hutchinson County,20033.0
2695,48235,TX,Irion County,1549.0
2696,48237,TX,Jack County,8875.0
2697,48239,TX,Jackson County,15221.0
2698,48241,TX,Jasper County,32694.0
2699,48243,TX,Jeff Davis County,1856.0
2700,48245,TX,Jefferson County,251496.0
2701,48247,TX,Jim Hogg County,4720.0
2702,48249,TX,Jim Wells County,38662.0
2703,48251,TX,Johnson County,202906.0
2704,48253,TX,Jones County,20381.0
2705,48255,TX,Karnes County,15018.0
2706,48257,TX,Kaufman County,185690.0
2707,48259,TX,Kendall County,50537.0
2708,48261,TX,Kenedy County,343.0
2709,48263,TX,Kent County,734.0
2710,48265,TX,Kerr County,53915.0
2711,48267,TX,Kimble County,4442.0
2712,48269,TX,King County,217.0
2713,48271,TX,Kinney County,3148.0
2714,48273,TX,Kleberg County,30069.0
2715,48275,TX,Knox County,3302.0
2716,48277,TX,Lamar County,51127.0
2717,48279,TX,Lamb County,12711.0
2718,48281,TX,Lampasas County,23262.0
2719,48283,TX,La Salle County,6537.0
2720,48285,TX,Lavaca County,20571.0
2721,48287,TX,Lee County,18240.0
2722,48289,TX,Leon County,16538.0
2723,48291,TX,Liberty County,108272.0
2724,48293,TX,Limestone County,22250.0
2725,48295,TX,Lipscomb County,2906.0
2726,48297,TX,Live Oak County,11584.0
2727,48299,TX,Llano County,22875.0
2728,48301,TX,Loving County,43.0
2729,48303,TX,Lubbock County,320940.0
2730,48305,TX,Lynn County,5761.0
2731,48307,TX,McCulloch County,7452.0
2732,48309,TX,McLennan County,268583.0
2733,48311,TX,McMullen County,568.0
2734,48313,TX,Madison County,13742.0
2735,48315,TX,Marion County,9571.0
2736,48317,TX,Martin County,5216.0
2737,48319,TX,Mason County,3931.0
2738,48321,TX,Matagorda County,36359.0
2739,48323,TX,Maverick County,57762.0
2740,48325,TX,Medina County,54797.0
2741,48327,TX,Menard County,1958.0
2742,48329,TX,Midland County,177108.0
2743,48331,TX,Milam County,25951.0
2744,48333,TX,Mills County,4548.0
2745,48335,TX,Mitchell County,9075.0
2746,48337,TX,Montague County,21598.0
2747,48339,TX,Montgomery County,711354.0
2748,48341,TX,Moore County,21190.0
2749,48343,TX,Morris County,12066.0
2750,48345,TX,Motley County,1020.0
2751,48347,TX,Nacogdoches County,65375.0
2752,48349,TX,Navarro County,55635.0
2753,48351,TX,Newton County,12039.0
2754,48353,TX,Nolan County,14306.0
2755,48355,TX,Nueces County,352289.0
2756,48357,TX,Ochiltree County,9704.0
2757,48359,TX,Oldham County,1783.0
2758,48361,TX,Orange County,85722.0
2759,48363,TX,Palo Pinto County,29747.0
2760,48365,TX,Panola County,22838.0
2761,48367,TX,Parker County,173494.0
2762,48369,TX,Parmer County,9617.0
2763,48371,TX,Pecos County,14623.0
2764,48373,TX,Polk County,54186.0
2765,48375,TX,Potter County,114647.0
2766,48377,TX,Presidio County,5795.0
2767,48379,TX,Rains County,12986.0
2768,48381,TX,Randall County,148255.0
2769,48383,TX,Reagan County,3141.0
2770,48385,TX,Real County,2854.0
2771,48387,TX,Red River County,11678.0
2772,48389,TX,Reeves County,11770.0
2773,48391,TX,Refugio County,6666.0
2774,48393,TX,Roberts County,840.0
2775,48395,TX,Robertson County,17267.0
2776,48397,TX,Rockwall County,131307.0
2777,48399,TX,Runnels County,9868.0
2778,48401,TX,Rusk County,53079.0
2779,48403,TX,Sabine County,10106.0
2780,48405,TX,San Augustine County,7833.0
2781,48407,TX,San Jacinto County,28936.0
2782,48409,TX,San Patricio County,70660.0
2783,48411,TX,San Saba County,5845.0
2784,48413,TX,Schleicher County,2391.0
2785,48415,TX,Scurry County,16212.0
2786,48417,TX,Shackelford County,3229.0
2787,48419,TX,Shelby County,24179.0
2788,48421,TX,Sherman County,2678.0
2789,48423,TX,Smith County,245209.0
2790,48425,TX,Somervell County,9888.0
2791,48427,TX,Starr County,65934.0
2792,48429,TX,Stephens County,9343.0
2793,48431,TX,Sterling County,1397.0
2794,48433,TX,Stonewall County,1218.0
2795,48435,TX,Sutton County,3221.0
2796,48437,TX,Swisher County,6955.0
2797,48439,TX,Tarrant County,2182947.0
2798,48441,TX,Taylor County,146836.0
2799,48443,TX,Terrell County,687.0
2800,48445,TX,Terry County,11547.0
2801,48447,TX,Throckmorton County,1526.0
2802,48449,TX,Titus County,31357.0
2803,48451,TX,Tom Green County,119057.0
2804,48453,TX,Travis County,1334961.0
2805,48455,TX,Trinity County,14228.0
2806,48457,TX,Tyler County,20382.0
2807,48459,TX,Upshur County,43281.0
2808,48461,TX,Upton County,3109.0
2809,48463,TX,Uvalde County,24960.0
2810,48465,TX,Val Verde County,47720.0
2811,48467,TX,Van Zandt County,64000.0
2812,48469,TX,Victoria County,91664.0
2813,48471,TX,Walker County,81268.0
2814,48473,TX,Waller County,63553.0
2815,48475,TX,Ward County,10966.0
2816,48477,TX,Washington County,37007.0
2817,48479,TX,Webb County,269148.0
2818,48481,TX,Wharton County,41739.0
2819,48483,TX,Wheeler County,4804.0
2820,48485,TX,Wichita County,130180.0
2821,48487,TX,Wilbarger County,12522.0
2822,48489,TX,Willacy County,20037.0
2823,48491,TX,Williamson County,697191.0
2824,48493,TX,Wilson County,54183.0
2825,48495,TX,Winkler County,7414.0
2826,48497,TX,Wise County,78097.0
2827,48499,TX,Wood County,47921.0
2828,48501,TX,Yoakum County,7468.0
2829,48503,TX,Young County,18124.0
2830,48505,TX,Zapata County,13736.0
2831,48507,TX,Zavala County,9312.0
2832,49000,UT,Utah,3417734.0
2833,49001,UT,Beaver County,7233.0
2834,49003,UT,Box Elder County,62684.0
2835,49005,UT,Cache County,142393.0
2836,49007,UT,Carbon County,20609.0
2837,49009,UT,Daggett County,992.0
2838,49011,UT,Davis County,373207.0
2839,49013,UT,Duchesne County,20477.0
2840,49015,UT,Emery County,10144.0
2841,49017,UT,Garfield County,5314.0
2842,49019,UT,Grand County,9706.0
2843,49021,UT,Iron County,64211.0
2844,49023,UT,Juab County,13023.0
2845,49025,UT,Kane County,8425.0
2846,49027,UT,Millard County,13437.0
2847,49029,UT,Morgan County,13000.0
2848,49031,UT,Piute County,1550.0
2849,49033,UT,Rich County,2670.0
2850,49035,UT,Salt Lake County,1185813.0
2851,49037,UT,San Juan County,14358.0
2852,49039,UT,Sanpete County,30277.0
2853,49041,UT,Sevier County,22344.0
2854,49043,UT,Summit County,42759.0
2855,49045,UT,Tooele County,82051.0
2856,49047,UT,Uintah County,37747.0
2857,49049,UT,Utah County,719174.0
2858,49051,UT,Wasatch County,37144.0
2859,49053,UT,Washington County,202452.0
2860,49055,UT,Wayne County,2614.0
2861,49057,UT,Weber County,271926.0
2862,50000,VT,Vermont,647464.0
2863,50001,VT,Addison County,37720.0
2864,50003,VT,Bennington County,37183.0
2865,50005,VT,Caledonia County,30610.0
2866,50007,VT,Chittenden County,169481.0
2867,50009,VT,Essex County,6010.0
2868,50011,VT,Franklin County,50994.0
2869,50013,VT,Grand Isle County,7467.0
2870,50015,VT,Lamoille County,26060.0
2871,50017,VT,Orange County,29943.0
2872,50019,VT,Orleans County,27516.0
2873,50021,VT,Rutland County,60271.0
2874,50023,VT,Washington County,60142.0
2875,50025,VT,Windham County,45966.0
2876,50027,VT,Windsor County,58101.0
2877,51000,VA,Virginia,8715698.0
2878,51001,VA,Accomack County,33239.0
2879,51003,VA,Albemarle County,115676.0
2880,51005,VA,Alleghany County,14595.0
2881,51007,VA,Amelia County,13480.0
2882,51009,VA,Amherst County,31396.0
2883,51011,VA,Appomattox County,16864.0
2884,51013,VA,Arlington County,234162.0
2885,51015,VA,Augusta County,78247.0
2886,51017,VA,Bath County,4051.0
